,종목코드,종목명,회계년도,종가
0,5930,삼성전자,2007/06,566000
1,5490,POSCO,2007/06,443500
2,60000,국민은행,2007/06,81100
3,15760,한국전력,2007/06,41000
4,9540,현대중공업,2007/06,345000
5,55550,신한지주,2007/06,56200
6,53000,우리금융,2007/06,23400
7,17670,SK텔레콤,2007/06,213000
8,3600,SK,2007/06,134500
9,5380,현대차,2007/06,73000
10,660,하이닉스,2007/06,33350
11,34220,LG필립스LCD,2007/06,41100
12,30200,KT,2007/06,43200
13,4170,신세계,2007/06,602000
14,66570,LG전자,2007/06,76400
15,23530,롯데쇼핑,2007/06,360000
16,10140,삼성중공업,2007/06,45200
17,42660,대우조선해양,2007/06,52300
18,33780,KT&G,2007/06,65000
19,86790,하나금융지주,2007/06,45050
20,34020,두산중공업,2007/06,88600
21,47040,대우건설,2007/06,26500
22,4940,외환은행,2007/06,13750
23,810,삼성화재,2007/06,178000
24,10950,S-Oil,2007/06,71100
25,12330,현대모비스,2007/06,87800
26,24110,기업은행,2007/06,18850
27,720,현대건설,2007/06,67600
28,830,삼성물산,2007/06,45300
29,1740,SK네트웍스,2007/06,24500
30,6360,GS건설,2007/06,110500
31,32390,KTF,2007/06,28500
32,6800,대우증권,2007/06,28500
33,42670,두산인프라코어,2007/06,31000
34,10620,현대미포조선,2007/06,257000
35,51910,LG화학,2007/06,78100
36,16360,삼성증권,2007/06,74300
37,12630,현대산업,2007/06,65800
38,270,기아차,2007/06,14400
39,210,대림산업,2007/06,137500
40,11200,현대상선,2007/06,36000
41,36460,한국가스공사,2007/06,59800
42,35250,강원랜드,2007/06,21450
43,2380,KCC,2007/06,420000
44,4020,현대제철,2007/06,51000
45,3480,한진중공업,2007/06,65600
46,47050,대우인터내셔,2007/06,43700
47,78930,GS,2007/06,44900
48,880,한화,2007/06,53800
49,28050,삼성엔지니어링,2007/06,97600
50,9150,삼성전기,2007/06,50600
51,3490,대한항공,2007/06,52500
52,12450,삼성테크윈,2007/06,48700
53,5940,우리투자증권,2007/06,28300
54,150,두산,2007/06,144000
55,71050,한국금융지주,2007/06,63200
56,1040,CJ,2007/06,112000
57,3450,현대증권,2007/06,23050
58,67250,STX조선,2007/06,44100
59,37620,미래에셋증권,2007/06,83300
60,700,한진해운,2007/06,40700
61,11170,호남석유,2007/06,92300
62,10130,고려아연,2007/06,157000
63,6400,삼성SDI,2007/06,60000
64,140,하이트맥주,2007/06,120000
65,240,한국타이어,2007/06,16600
66,10060,동양제철화학,2007/06,125500
67,69960,현대백화점,2007/06,109000
68,21240,웅진코웨이,2007/06,31300
69,9830,한화석화,2007/06,22800
70,1300,제일모직,2007/06,44400
71,5270,대구은행,2007/06,16200
72,51900,LG생활건강,2007/06,134000
73,6260,LS전선,2007/06,64800
74,5280,부산은행,2007/06,13350
75,12750,에스원,2007/06,49850
76,36570,엔씨소프트,2007/06,88400
77,2990,금호산업,2007/06,44900
78,1230,동국제강,2007/06,30050
79,4800,효성,2007/06,49500
80,42100,현대오토넷,2007/06,7700
81,4990,롯데제과,2007/06,1230000
82,12990,LG석유화학,2007/06,36050
83,4370,농심,2007/06,263000
84,77970,STX엔진,2007/06,55400
85,1440,대한전선,2007/06,33500
86,1800,오리온,2007/06,276000
87,3690,코리안리,2007/06,14450
88,34120,SBS,2007/06,58900
89,100,유한양행,2007/06,173000
90,6120,SK케미칼,2007/06,75200
91,11780,금호석유,2007/06,59500
92,5300,롯데칠성,2007/06,1189000
93,2790,태평양,2007/06,171000
94,30000,제일기획,2007/06,284500
95,3240,태광산업,2007/06,1120000
96,10120,LS산전,2007/06,39050
97,8930,한미약품,2007/06,142000
98,1120,LG상사,2007/06,31100
99,3410,쌍용양회,2007/06,15500
100,18880,한라공조,2007/06,11200
101,11790,SKC,2007/06,26300
102,73240,금호타이어,2007/06,13850
103,10520,현대하이스코,2007/06,11800
104,4000,삼성정밀화학,2007/06,35900
105,640,동아제약,2007/06,86700
106,1940,한국철강,2007/06,74400
107,5810,풍산,2007/06,28100
108,3620,쌍용차,2007/06,7150
109,3300,한일시멘트,2007/06,114500
110,19680,대교,2007/06,93300
111,64420,케이피케미칼,2007/06,8100
112,670,영풍,2007/06,443500
113,68870,LG생명과학,2007/06,44600
114,7570,일양약품,2007/06,49850
115,4150,한솔제지,2007/06,17550
116,1430,세아베스틸,2007/06,19900
117,17800,현대엘리베이,2007/06,99700
118,3000,부광약품,2007/06,25900
119,6280,녹십자,2007/06,74000
120,70,삼양사,2007/06,69600
121,990,동부하이텍,2007/06,17900
122,69620,대웅제약,2007/06,63100
123,3920,남양유업,2007/06,905000
124,29530,신도리코,2007/06,60600
125,20,동화약품,2007/06,93000
126,1520,동양메이저,2007/06,10300
127,2020,코오롱,2007/06,29600
128,20000,한섬,2007/06,15600
129,36530,S&TC,2007/06,50700
130,1630,종근당,2007/06,33100
131,1680,대상,2007/06,12500
132,2350,넥센타이어,2007/06,49900
133,27970,세하,2007/06,21500
134,6650,대한유화,2007/06,52400
135,7310,오뚜기,2007/06,125000
136,3570,S&T중공업,2007/06,12900
137,480,조선내화,2007/06,93000
138,69260,휴켐스,2007/06,17200
139,2000,한국유리,2007/06,37400
140,2030,아세아시멘트,2007/06,78600
141,2240,고려제강,2007/06,34500
142,3030,세아제강,2007/06,63000
143,4980,성신양회,2007/06,19950
144,5180,빙그레,2007/06,40700
145,6390,현대시멘트,2007/06,51800
146,8000,새한,2007/06,8380
147,8060,대덕전자,2007/06,7750
148,16380,동부제강,2007/06,14100
149,16800,퍼시스,2007/06,27250
150,64960,S&T대우,2007/06,30550
151,1130,대한제분,2007/06,205000
152,1060,중외제약,2007/06,47400
153,1210,금호전기,2007/06,44850
154,1370,FnC코오롱,2007/06,21600
155,2270,롯데삼강,2007/06,205000
156,3120,일성신약,2007/06,108000
157,3640,유니온스틸,2007/06,27650
158,42700,한미반도체,2007/06,11800
159,4710,한솔LCD,2007/06,49050
160,8730,율촌화학,2007/06,11200
161,17960,한국카본,2007/06,10500
162,25540,한국단자,2007/06,25100
163,25860,남해화학,2007/06,5420
164,3940,삼양제넥스,2007/06,88200
165,230,일동제약,2007/06,43500
166,84870,베이직하우스,2007/06,13400
167,3230,삼양식품,2007/06,29700
168,3520,영진약품,2007/06,2030
169,3830,대한화섬,2007/06,173000
170,4130,대덕GDS,2007/06,9840
171,5680,삼영전자,2007/06,9450
172,9200,무림페이퍼,2007/06,10150
173,9290,광동제약,2007/06,4030
174,9720,전기초자,2007/06,29800
175,13240,셀런,2007/06,6050
176,13570,동양기전,2007/06,7150
177,14820,동원시스템즈,2007/06,2070
178,15860,일진전기,2007/06,5440
179,25000,포리올,2007/06,56000
180,49770,동원F&B,2007/06,70300
181,2300,한국제지,2007/06,36650
182,430,대원강업,2007/06,19650
183,58430,포항강판,2007/06,24000
184,5740,크라운제과,2007/06,104500
185,5850,에스엘,2007/06,8200
186,6380,카프로,2007/06,3435
187,6840,애경유화,2007/06,28200
188,8900,트라이브랜즈,2007/06,6700
189,10780,동서산업,2007/06,17500
190,11000,VGX인터,2007/06,7000
191,11930,신성이엔지,2007/06,3760
192,16580,환인제약,2007/06,15100
193,25560,미래산업,2007/06,630
194,29460,케이씨텍,2007/06,5410
195,33240,자화전자,2007/06,6890
196,5500,삼진제약,2007/06,50300
197,2630,오리엔트바이오,2007/06,2170
198,7190,이엔페이퍼,2007/06,3810
199,6200,KEC홀딩스,2007/06,1660
0,5930,삼성전자,2008/06,625000
1,5490,POSCO,2008/06,544000
2,9540,현대중공업,2008/06,324000
3,60000,국민은행,2008/06,61800
4,15760,한국전력,2008/06,30750
5,55550,신한지주,2008/06,47300
6,66570,LG전자,2008/06,118500
7,5380,현대차,2008/06,71000
8,17670,SK텔레콤,2008/06,190500
9,34220,LG디스플레이,2008/06,39200
10,53000,우리금융,2008/06,16650
11,33780,KT&G,2008/06,90000
12,30200,KT,2008/06,44750
13,3550,LG,2008/06,67900
14,660,하이닉스,2008/06,25000
15,96770,SK에너지,2008/06,116500
16,4170,신세계,2008/06,563000
17,34020,두산중공업,2008/06,99000
18,810,삼성화재,2008/06,218500
19,4940,외환은행,2008/06,14350
20,23530,롯데쇼핑,2008/06,311500
21,830,삼성물산,2008/06,56600
22,10140,삼성중공업,2008/06,37300
23,86790,하나금융지주,2008/06,40250
24,42660,대우조선해양,2008/06,40900
25,720,현대건설,2008/06,69500
26,10950,S-Oil,2008/06,67200
27,51910,LG화학,2008/06,100000
28,12330,현대모비스,2008/06,84700
29,10060,동양제철화학,2008/06,353000
30,4020,현대제철,2008/06,78800
31,24110,기업은행,2008/06,15950
32,3600,SK,2008/06,129000
33,36460,한국가스공사,2008/06,76200
34,6360,GS건설,2008/06,114500
35,32390,KTF,2008/06,28050
36,11200,현대상선,2008/06,39250
37,47040,대우건설,2008/06,15800
38,42670,두산인프라코어,2008/06,30300
39,35250,강원랜드,2008/06,22900
40,2380,KCC,2008/06,435500
41,1740,SK네트웍스,2008/06,18000
42,16360,삼성증권,2008/06,65300
43,150,두산,2008/06,175000
44,47050,대우인터내셔,2008/06,43950
45,10620,현대미포조선,2008/06,205000
46,37620,미래에셋증권,2008/06,102500
47,12630,현대산업,2008/06,53000
48,270,기아차,2008/06,11050
49,6400,삼성SDI,2008/06,83600
50,90430,아모레퍼시픽,2008/06,648000
51,210,대림산업,2008/06,107000
52,78930,GS,2008/06,40000
53,12450,삼성테크윈,2008/06,46350
54,6800,대우증권,2008/06,18850
55,3490,대한항공,2008/06,49200
56,700,한진해운,2008/06,40600
57,51900,LG생활건강,2008/06,205000
58,28050,삼성엔지니어링,2008/06,78300
59,6260,LS전선,2008/06,91600
60,9150,삼성전기,2008/06,38800
61,1230,동국제강,2008/06,45100
62,880,한화,2008/06,37000
63,10130,고려아연,2008/06,143000
64,4800,효성,2008/06,74400
65,5940,우리투자증권,2008/06,19000
66,140,하이트맥주,2008/06,117500
67,12750,에스원,2008/06,62800
68,1300,제일모직,2008/06,48500
69,11170,호남석유,2008/06,74600
70,21240,웅진코웨이,2008/06,30700
71,67250,STX조선,2008/06,30250
72,71050,한국금융지주,2008/06,41850
73,240,한국타이어,2008/06,14550
74,1440,대한전선,2008/06,44000
75,3450,현대증권,2008/06,12650
76,100,유한양행,2008/06,219000
77,5280,부산은행,2008/06,14000
78,11810,STX,2008/06,57000
79,69960,현대백화점,2008/06,84700
80,4990,롯데제과,2008/06,1269000
81,5270,대구은행,2008/06,13900
82,1040,CJ,2008/06,62000
83,10120,LS산전,2008/06,51400
84,3690,코리안리,2008/06,12050
85,4000,삼성정밀화학,2008/06,52500
86,25860,남해화학,2008/06,28100
87,4370,농심,2008/06,223500
88,1800,오리온,2008/06,221500
89,8930,한미약품,2008/06,154000
90,5300,롯데칠성,2008/06,1011000
91,11780,금호석유,2008/06,45800
92,77970,STX엔진,2008/06,40850
93,2990,금호산업,2008/06,24050
94,30000,제일기획,2008/06,248000
95,9830,한화석화,2008/06,11600
96,640,동아제약,2008/06,106500
97,42100,현대오토넷,2008/06,4700
98,18880,한라공조,2008/06,10400
99,2790,태평양,2008/06,128500
100,1940,한국철강,2008/06,84900
101,3240,태광산업,2008/06,947000
102,34120,SBS,2008/06,55000
103,36570,엔씨소프트,2008/06,51000
104,10520,현대하이스코,2008/06,12800
105,1120,LG상사,2008/06,22950
106,670,영풍,2008/06,470000
107,69620,대웅제약,2008/06,86400
108,68870,LG생명과학,2008/06,52600
109,1430,세아베스틸,2008/06,22000
110,93050,LG패션,2008/06,28500
111,6120,SK케미칼,2008/06,39650
112,6280,녹십자,2008/06,91700
113,29530,신도리코,2008/06,76300
114,7570,일양약품,2008/06,54000
115,3410,쌍용양회,2008/06,10100
116,3000,부광약품,2008/06,26000
117,64420,케이피케미칼,2008/06,7540
118,3480,한진중공업홀딩스,2008/06,25300
119,3300,한일시멘트,2008/06,89000
120,73240,금호타이어,2008/06,8940
121,11790,SKC,2008/06,17500
122,17800,현대엘리베이,2008/06,85700
123,19680,대교,2008/06,69800
124,4150,한솔제지,2008/06,13800
125,8320,한국기술산업,2008/06,6930
126,1520,동양메이저,2008/06,6690
127,2020,코오롱,2008/06,29900
128,69260,휴켐스,2008/06,24100
129,3620,쌍용차,2008/06,3945
130,5810,풍산,2008/06,16300
131,3920,남양유업,2008/06,713000
132,70,삼양사,2008/06,48000
133,7310,오뚜기,2008/06,151500
134,990,동부하이텍,2008/06,10900
135,2240,고려제강,2008/06,45100
136,6650,대한유화,2008/06,50000
137,8000,웅진케미칼,2008/06,8690
138,15860,일진전기,2008/06,6800
139,64960,S&T대우,2008/06,36200
140,84010,대한제강,2008/06,96200
141,3030,세아제강,2008/06,66500
142,16380,동부제철,2008/06,13100
143,11400,케이씨오에너지,2008/06,2895
144,480,조선내화,2008/06,92300
145,3570,S&T중공업,2008/06,12300
146,5180,빙그레,2008/06,36100
147,6380,카프로,2008/06,9050
148,2030,아세아시멘트,2008/06,61100
149,2000,한국유리,2008/06,27250
150,1680,대상,2008/06,9480
151,1130,대한제분,2008/06,189500
152,93370,후성,2008/06,4190
153,20,동화약품,2008/06,54600
154,50,경방,2008/06,142500
155,91090,세원셀론텍,2008/06,8000
156,27970,세하,2008/06,12800
157,25850,화인케미칼,2008/06,85400
158,25000,포리올,2008/06,55500
159,20000,한섬,2008/06,11700
160,16800,퍼시스,2008/06,24050
161,15590,대경기계,2008/06,5000
162,14830,유니드,2008/06,39100
163,14820,동원시스템즈,2008/06,2560
164,3640,유니온스틸,2008/06,27400
165,3120,일성신약,2008/06,100000
166,2350,넥센타이어,2008/06,2790
167,5680,삼영전자,2008/06,10050
168,2270,롯데삼강,2008/06,201000
169,1630,종근당,2008/06,19350
170,3940,삼양제넥스,2008/06,61400
171,230,일동제약,2008/06,36850
172,14990,인디에프,2008/06,2130
173,25540,한국단자,2008/06,21800
174,13570,동양기전,2008/06,6470
175,11930,신성이엔지,2008/06,6400
176,1060,중외제약,2008/06,20350
177,9720,전기초자,2008/06,31400
178,9290,광동제약,2008/06,3920
179,9200,무림페이퍼,2008/06,9980
180,8060,대덕전자,2008/06,3760
181,6390,현대시멘트,2008/06,31500
182,1210,금호전기,2008/06,27850
183,2300,한국제지,2008/06,37700
184,42700,한미반도체,2008/06,6530
185,1370,FnC코오롱,2008/06,14700
186,13240,셀런,2008/06,4410
187,17960,한국카본,2008/06,5950
188,4130,대덕GDS,2008/06,7010
189,4560,BNG스틸,2008/06,10050
190,4710,한솔LCD,2008/06,28050
191,4980,성신양회,2008/06,8350
192,8730,율촌화학,2008/06,6610
193,3520,영진약품,2008/06,1325
194,6840,애경유화,2008/06,28200
195,49770,동원F&B,2008/06,40500
196,84870,베이직하우스,2008/06,5660
197,3830,대한화섬,2008/06,117000
198,29460,케이씨텍,2008/06,5700
199,5740,크라운제과,2008/06,74700
0,5930,삼성전자,2009/06,592000
1,5490,POSCO,2009/06,423500
2,15760,한국전력,2009/06,29650
3,66570,LG전자,2009/06,117000
4,5380,현대차,2009/06,74100
5,55550,신한지주,2009/06,32250
6,105560,KB금융,2009/06,42800
7,9540,현대중공업,2009/06,190500
8,17670,SK텔레콤,2009/06,174000
9,34220,LG디스플레이,2009/06,31800
10,3550,LG,2009/06,60900
11,33780,KT&G,2009/06,72000
12,12330,현대모비스,2009/06,111500
13,30200,KT,2009/06,36750
14,4170,신세계,2009/06,505000
15,96770,SK에너지,2009/06,102500
16,51910,LG화학,2009/06,139500
17,810,삼성화재,2009/06,188000
18,35420,NHN,2009/06,176500
19,53000,우리금융,2009/06,10200
20,660,하이닉스,2009/06,13650
21,23530,롯데쇼핑,2009/06,262000
22,830,삼성물산,2009/06,42950
23,10140,삼성중공업,2009/06,29000
24,34020,두산중공업,2009/06,61300
25,10950,S-Oil,2009/06,56900
26,4940,외환은행,2009/06,9920
27,24110,기업은행,2009/06,10950
28,720,현대건설,2009/06,53400
29,86790,하나금융지주,2009/06,27400
30,29780,삼성카드,2009/06,44950
31,4020,현대제철,2009/06,59000
32,3600,SK,2009/06,106500
33,6400,삼성SDI,2009/06,103500
34,270,기아차,2009/06,12600
35,16360,삼성증권,2009/06,67800
36,9150,삼성전기,2009/06,61000
37,10060,OCI,2009/06,214500
38,47040,대우건설,2009/06,12900
39,2380,KCC,2009/06,377000
40,90430,아모레퍼시픽,2009/06,683000
41,36570,엔씨소프트,2009/06,183000
42,42660,대우조선해양,2009/06,20000
43,12450,삼성테크윈,2009/06,72000
44,6360,GS건설,2009/06,74000
45,36460,한국가스공사,2009/06,47300
46,6800,대우증권,2009/06,19000
47,1740,SK네트웍스,2009/06,14750
48,35250,강원랜드,2009/06,16300
49,51900,LG생활건강,2009/06,216000
50,28050,삼성엔지니어링,2009/06,84700
51,4800,효성,2009/06,93400
52,11200,현대상선,2009/06,24450
53,6260,LS,2009/06,94200
54,12630,현대산업,2009/06,40350
55,37620,미래에셋증권,2009/06,69500
56,78930,GS,2009/06,29900
57,47050,대우인터내셔널,2009/06,27550
58,10130,고려아연,2009/06,138500
59,10620,현대미포조선,2009/06,126500
60,3490,대한항공,2009/06,35600
61,240,한국타이어,2009/06,16650
62,11170,호남석유,2009/06,76700
63,880,한화,2009/06,32850
64,28670,STX팬오션,2009/06,11800
65,3450,현대증권,2009/06,13950
66,42670,두산인프라코어,2009/06,14150
67,10120,LS산전,2009/06,76200
68,1300,제일모직,2009/06,45900
69,21240,웅진코웨이,2009/06,31000
70,150,두산,2009/06,89000
71,210,대림산업,2009/06,61800
72,69960,현대백화점,2009/06,89600
73,12750,에스원,2009/06,54200
74,5940,우리투자증권,2009/06,15000
75,71050,한국금융지주,2009/06,36700
76,120,대한통운,2009/06,81600
77,100,유한양행,2009/06,187000
78,97950,CJ제일제당,2009/06,149500
79,5280,부산은행,2009/06,8750
80,1230,동국제강,2009/06,25850
81,97230,한진중공업,2009/06,33200
82,5270,대구은행,2009/06,11700
83,700,한진해운,2009/06,17800
84,9830,한화석화,2009/06,10450
85,4990,롯데제과,2009/06,1000000
86,4370,농심,2009/06,229000
87,4000,삼성정밀화학,2009/06,53100
88,1800,오리온,2009/06,220000
89,8930,한미약품,2009/06,137500
90,1040,CJ,2009/06,43400
91,67250,STX조선해양,2009/06,16100
92,6120,SK케미칼,2009/06,52700
93,25860,남해화학,2009/06,21050
94,5300,롯데칠성,2009/06,850000
95,30000,제일기획,2009/06,234000
96,18880,한라공조,2009/06,9640
97,1440,대한전선,2009/06,20950
98,1120,LG상사,2009/06,25000
99,11810,STX,2009/06,23350
100,2790,태평양,2009/06,117000
101,640,동아제약,2009/06,86800
102,10520,현대하이스코,2009/06,11200
103,64420,케이피케미칼,2009/06,8790
104,6280,녹십자,2009/06,95600
105,670,영풍,2009/06,458500
106,68870,LG생명과학,2009/06,54300
107,11790,SKC,2009/06,22000
108,77970,STX엔진,2009/06,27250
109,34120,SBS,2009/06,43650
110,11780,금호석유,2009/06,29850
111,93050,LG패션,2009/06,24200
112,3240,태광산업,2009/06,642000
113,2990,금호산업,2009/06,14300
114,69620,대웅제약,2009/06,57200
115,2020,코오롱,2009/06,33700
116,1430,세아베스틸,2009/06,16900
117,69260,휴켐스,2009/06,26700
118,8000,웅진케미칼,2009/06,1150
119,3300,한일시멘트,2009/06,74200
120,2240,고려제강,2009/06,44550
121,17800,현대엘리베이,2009/06,66100
122,29530,신도리코,2009/06,52600
123,3570,S&T중공업,2009/06,15600
124,3410,쌍용양회,2009/06,6380
125,3480,한진중공업홀딩스,2009/06,17150
126,2350,넥센타이어,2009/06,5320
127,19680,대교,2009/06,5190
128,7310,오뚜기,2009/06,128000
129,5180,빙그레,2009/06,44000
130,70,삼양사,2009/06,42800
131,91090,세원셀론텍,2009/06,9950
132,140,하이트홀딩스,2009/06,31450
133,990,동부하이텍,2009/06,10000
134,1520,동양메이저,2009/06,4650
135,7570,일양약품,2009/06,28500
136,3920,남양유업,2009/06,487000
137,4150,한솔제지,2009/06,8840
138,4490,세방전지,2009/06,26600
139,3000,부광약품,2009/06,14600
140,50,경방,2009/06,151500
141,5500,삼진제약,2009/06,23500
142,6380,카프로,2009/06,7410
143,6650,대한유화,2009/06,40000
144,8320,한국기술산업,2009/06,3040
145,16380,동부제철,2009/06,10350
146,16800,퍼시스,2009/06,22850
147,73240,금호타이어,2009/06,4700
148,84010,대한제강,2009/06,13100
149,85310,엔케이,2009/06,18800
150,93370,후성,2009/06,3845
151,1630,종근당,2009/06,18900
152,9680,모토닉,2009/06,7830
153,2270,롯데삼강,2009/06,180000
154,1210,금호전기,2009/06,34300
155,1940,KISCO홀딩스,2009/06,63800
156,20000,한섬,2009/06,10650
157,17960,한국카본,2009/06,7770
158,51310,성진지오텍,2009/06,7150
159,3030,세아제강,2009/06,40450
160,14830,유니드,2009/06,34650
161,15590,대경기계,2009/06,4380
162,20,동화약품,2009/06,49500
163,5090,삼광유리,2009/06,37850
164,5680,삼영전자,2009/06,10750
165,7340,동아타이어,2009/06,7890
166,8060,대덕전자,2009/06,3790
167,8730,율촌화학,2009/06,7300
168,9200,무림페이퍼,2009/06,8060
169,9290,광동제약,2009/06,3010
170,9440,KC코트렐,2009/06,11000
171,9580,동해펄프,2009/06,6250
172,9720,전기초자,2009/06,25350
173,4710,한솔LCD,2009/06,25300
174,4130,대덕GDS,2009/06,8680
175,3940,삼양제넥스,2009/06,53800
176,3640,유니온스틸,2009/06,19400
177,3120,일성신약,2009/06,62800
178,2300,한국제지,2009/06,39700
179,2030,아세아시멘트,2009/06,45200
180,1790,대한제당,2009/06,53800
181,1680,대상,2009/06,5550
182,1130,대한제분,2009/06,106000
183,480,조선내화,2009/06,52400
184,64960,S&T대우,2009/06,18500
185,230,일동제약,2009/06,33400
186,25540,한국단자,2009/06,16900
187,25000,KPX케미칼,2009/06,46450
188,14820,동원시스템즈,2009/06,1245
189,6840,애경유화,2009/06,16900
190,2390,한독약품,2009/06,12700
191,6390,현대시멘트,2009/06,13000
192,3520,영진약품,2009/06,1310
193,11400,케이씨오에너지,2009/06,1250
194,27970,세하,2009/06,4130
195,1060,중외제약,2009/06,13700
196,25850,KPX화인케미칼,2009/06,34200
197,13570,동양기전,2009/06,3245
198,11930,신성홀딩스,2009/06,4770
199,14990,인디에프,2009/06,1215
0,5930,삼성전자,2010/06,774000
1,5490,POSCO,2010/06,466500
2,5380,현대차,2010/06,144500
3,55550,신한지주,2010/06,45650
4,51910,LG화학,2010/06,309500
5,15760,한국전력,2010/06,31600
6,12330,현대모비스,2010/06,207000
7,105560,KB금융,2010/06,47500
8,9540,현대중공업,2010/06,235000
9,660,하이닉스,2010/06,25050
10,34220,LG디스플레이,2010/06,41000
11,66570,LG전자,2010/06,94000
12,17670,SK텔레콤,2010/06,160500
13,270,기아차,2010/06,32700
14,30200,KT,2010/06,45150
15,53000,우리금융,2010/06,14600
16,9150,삼성전기,2010/06,154500
17,3550,LG,2010/06,66000
18,23530,롯데쇼핑,2010/06,352000
19,96770,SK에너지,2010/06,110000
20,4170,신세계,2010/06,531000
21,810,삼성화재,2010/06,195500
22,35420,NHN,2010/06,183500
23,33780,KT&G,2010/06,60200
24,830,삼성물산,2010/06,52100
25,4940,외환은행,2010/06,12600
26,34020,두산중공업,2010/06,75600
27,6400,삼성SDI,2010/06,173000
28,24110,기업은행,2010/06,14500
29,4020,현대제철,2010/06,90400
30,86790,하나금융지주,2010/06,32850
31,720,현대건설,2010/06,56700
32,29780,삼성카드,2010/06,49700
33,10950,S-Oil,2010/06,53800
34,90430,아모레퍼시픽,2010/06,1041000
35,3490,대한항공,2010/06,82000
36,10060,OCI,2010/06,249000
37,12450,삼성테크윈,2010/06,106000
38,51900,LG생활건강,2010/06,348000
39,10140,삼성중공업,2010/06,23100
40,86280,글로비스,2010/06,134500
41,1300,제일모직,2010/06,94400
42,11200,현대상선,2010/06,35800
43,11170,호남석유,2010/06,146500
44,28050,삼성엔지니어링,2010/06,114500
45,36570,엔씨소프트,2010/06,203500
46,240,한국타이어,2010/06,27950
47,3600,SK,2010/06,87400
48,10130,고려아연,2010/06,218000
49,35250,강원랜드,2010/06,18500
